-1.0,348
-0.1,348
-0.0316227766016838,348
-0.01,347
-0.0031622776601683794,339
-0.001,321
-0.00031622776601683794,321
0.0,102
0.00031622776601683794,102
0.001,102
0.0031622776601683794,25
0.01,8
0.0316227766016838,3
0.1,1
