,0,1,2,3,4
50,0.8463497453310695,0.921875,0.921875,0.921875,0.921875
100,0.842948717948718,0.8975694444444445,0.8975694444444445,0.8975694444444445,0.8975694444444445
322,0.8275399487078319,0.8784190866369442,0.8784190866369442,0.8784190866369442,0.8784190866369442
644,0.8756405756405753,0.9036745406824145,0.8913261217948718,0.8913261217948718,0.8913261217948718
966,0.8941892561398541,0.9031115082454526,0.8990251068376068,0.8990251068376068,0.8990251068376068
1288,0.8831085794001393,0.8821785631248545,0.9092368261659598,0.8854995912720871,0.8854995912720871
1610,0.898122769819517,0.8887527796452396,0.8870946889383047,0.8888869321311013,0.8888869321311013
1932,0.8776332812473747,0.8979461019866598,0.8935823531521193,0.8993486928408954,0.8985696964253638
2254,0.8929580346652937,0.9038867085133692,0.8990417352762748,0.873440962721769,0.8846817168559483
