mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_Boost__base_estimator__alpha,param_Boost__n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.5130000114440918,0.002200031280517578,0.9176020628070408,0.9815206438946651,-0.001,5,"{'Boost__base_estimator__alpha': -0.001, 'Boost__n_estimators': 5}",54,0.9292496526169522,0.9848948465327776,0.9258328285887342,0.9730521990766307,0.9016151827175449,0.9704897391150678,0.9171815061578842,0.9887671474960792,0.9141076314989358,0.9903992872527705,0.02056207634888276,0.00039999486081696955,0.00971155814032747,0.00819905828325936
0.6344001293182373,0.002199888229370117,0.9176020628070408,0.9815206438946651,-0.001,10,"{'Boost__base_estimator__alpha': -0.001, 'Boost__n_estimators': 10}",54,0.9292496526169522,0.9848948465327776,0.9258328285887342,0.9730521990766307,0.9016151827175449,0.9704897391150678,0.9171815061578842,0.9887671474960792,0.9141076314989358,0.9903992872527705,0.3479015349029584,0.0007483282192290589,0.00971155814032747,0.00819905828325936
0.5483999252319336,0.002200031280517578,0.9176020628070408,0.9815206438946651,-0.001,20,"{'Boost__base_estimator__alpha': -0.001, 'Boost__n_estimators': 20}",54,0.9292496526169522,0.9848948465327776,0.9258328285887342,0.9730521990766307,0.9016151827175449,0.9704897391150678,0.9171815061578842,0.9887671474960792,0.9141076314989358,0.9903992872527705,0.10410491575718794,0.00039999486081696955,0.00971155814032747,0.00819905828325936
0.6733999729156495,0.00279998779296875,0.9176020628070408,0.9815206438946651,-0.001,30,"{'Boost__base_estimator__alpha': -0.001, 'Boost__n_estimators': 30}",54,0.9292496526169522,0.9848948465327776,0.9258328285887342,0.9730521990766307,0.9016151827175449,0.9704897391150678,0.9171815061578842,0.9887671474960792,0.9141076314989358,0.9903992872527705,0.1827168264235841,0.0009797638197021738,0.00971155814032747,0.00819905828325936
0.5585999965667725,0.00279998779296875,0.9176020628070408,0.9815206438946651,-0.001,45,"{'Boost__base_estimator__alpha': -0.001, 'Boost__n_estimators': 45}",54,0.9292496526169522,0.9848948465327776,0.9258328285887342,0.9730521990766307,0.9016151827175449,0.9704897391150678,0.9171815061578842,0.9887671474960792,0.9141076314989358,0.9903992872527705,0.1916793973893741,0.0007483919474121718,0.00971155814032747,0.00819905828325936
0.6187999248504639,0.0021999835968017577,0.9176020628070408,0.9815206438946651,-0.001,60,"{'Boost__base_estimator__alpha': -0.001, 'Boost__n_estimators': 60}",54,0.9292496526169522,0.9848948465327776,0.9258328285887342,0.9730521990766307,0.9016151827175449,0.9704897391150678,0.9171815061578842,0.9887671474960792,0.9141076314989358,0.9903992872527705,0.1274196230121169,0.000400018706226792,0.00971155814032747,0.00819905828325936
0.6446000099182129,0.0021999835968017577,0.9176020628070408,0.9815206438946651,-0.001,80,"{'Boost__base_estimator__alpha': -0.001, 'Boost__n_estimators': 80}",54,0.9292496526169522,0.9848948465327776,0.9258328285887342,0.9730521990766307,0.9016151827175449,0.9704897391150678,0.9171815061578842,0.9887671474960792,0.9141076314989358,0.9903992872527705,0.09509288011662732,0.000400018706226792,0.00971155814032747,0.00819905828325936
0.6124000072479248,0.0023999691009521486,0.9176020628070408,0.9815206438946651,-0.001,100,"{'Boost__base_estimator__alpha': -0.001, 'Boost__n_estimators': 100}",54,0.9292496526169522,0.9848948465327776,0.9258328285887342,0.9730521990766307,0.9016151827175449,0.9704897391150678,0.9171815061578842,0.9887671474960792,0.9141076314989358,0.9903992872527705,0.11827532788131498,0.0004899403160383115,0.00971155814032747,0.00819905828325936
0.11380009651184082,0.0019999980926513673,0.907096054515642,0.9676598070081613,-0.00031622776601683794,1,"{'Boost__base_estimator__alpha': -0.00031622776601683794, 'Boost__n_estimators': 1}",82,0.8966761987232414,0.9618368700265252,0.9258328285887342,0.9730521990766307,0.9016151827175449,0.9704897391150678,0.9094891984655764,0.9661048399567035,0.9018749366575454,0.9668153868658795,0.00570603266511158,1.1680077279964342e-07,0.010225395108698014,0.003850297935217671
0.25280003547668456,0.0018000125885009766,0.907096054515642,0.9676598070081613,-0.00031622776601683794,2,"{'Boost__base_estimator__alpha': -0.00031622776601683794, 'Boost__n_estimators': 2}",82,0.8966761987232414,0.9618368700265252,0.9258328285887342,0.9730521990766307,0.9016151827175449,0.9704897391150678,0.9094891984655764,0.9661048399567035,0.9018749366575454,0.9668153868658795,0.023344461393560476,0.0004000425445315194,0.010225395108698014,0.003850297935217671
0.527400016784668,0.002200031280517578,0.9176020628070408,0.9815206438946651,-0.00031622776601683794,5,"{'Boost__base_estimator__alpha': -0.00031622776601683794, 'Boost__n_estimators': 5}",54,0.9292496526169522,0.9848948465327776,0.9258328285887342,0.9730521990766307,0.9016151827175449,0.9704897391150678,0.9171815061578842,0.9887671474960792,0.9141076314989358,0.9903992872527705,0.03208491631675135,0.0004001141020686509,0.00971155814032747,0.00819905828325936
0.6277999401092529,0.002200031280517578,0.9176020628070408,0.9815206438946651,-0.00031622776601683794,10,"{'Boost__base_estimator__alpha': -0.00031622776601683794, 'Boost__n_estimators': 10}",54,0.9292496526169522,0.9848948465327776,0.9258328285887342,0.9730521990766307,0.9016151827175449,0.9704897391150678,0.9171815061578842,0.9887671474960792,0.9141076314989358,0.9903992872527705,0.12959374196937842,0.00039987566929968805,0.00971155814032747,0.00819905828325936
0.640399980545044,0.002399921417236328,0.9176020628070408,0.9815206438946651,-0.00031622776601683794,20,"{'Boost__base_estimator__alpha': -0.00031622776601683794, 'Boost__n_estimators': 20}",54,0.9292496526169522,0.9848948465327776,0.9258328285887342,0.9730521990766307,0.9016151827175449,0.9704897391150678,0.9171815061578842,0.9887671474960792,0.9141076314989358,0.9903992872527705,0.15897496801629332,0.0004899792418945042,0.00971155814032747,0.00819905828325936
0.6248000621795654,0.0023999691009521486,0.9176020628070408,0.9815206438946651,-0.00031622776601683794,30,"{'Boost__base_estimator__alpha': -0.00031622776601683794, 'Boost__n_estimators': 30}",54,0.9292496526169522,0.9848948465327776,0.9258328285887342,0.9730521990766307,0.9016151827175449,0.9704897391150678,0.9171815061578842,0.9887671474960792,0.9141076314989358,0.9903992872527705,0.1518148968933126,0.0004898430110735554,0.00971155814032747,0.00819905828325936
0.7923999786376953,0.0028000354766845705,0.9176020628070408,0.9815206438946651,-0.00031622776601683794,45,"{'Boost__base_estimator__alpha': -0.00031622776601683794, 'Boost__n_estimators': 45}",54,0.9292496526169522,0.9848948465327776,0.9258328285887342,0.9730521990766307,0.9016151827175449,0.9704897391150678,0.9171815061578842,0.9887671474960792,0.9141076314989358,0.9903992872527705,0.15204552805640337,0.00039997103672454983,0.00971155814032747,0.00819905828325936
0.6273999214172363,0.0026000499725341796,0.9176020628070408,0.9815206438946651,-0.00031622776601683794,60,"{'Boost__base_estimator__alpha': -0.00031622776601683794, 'Boost__n_estimators': 60}",54,0.9292496526169522,0.9848948465327776,0.9258328285887342,0.9730521990766307,0.9016151827175449,0.9704897391150678,0.9171815061578842,0.9887671474960792,0.9141076314989358,0.9903992872527705,0.11187431018206004,0.0008000016332367221,0.00971155814032747,0.00819905828325936
0.5854000568389892,0.003000020980834961,0.9176020628070408,0.9815206438946651,-0.00031622776601683794,80,"{'Boost__base_estimator__alpha': -0.00031622776601683794, 'Boost__n_estimators': 80}",54,0.9292496526169522,0.9848948465327776,0.9258328285887342,0.9730521990766307,0.9016151827175449,0.9704897391150678,0.9171815061578842,0.9887671474960792,0.9141076314989358,0.9903992872527705,0.12921392350419533,0.0015490810541147143,0.00971155814032747,0.00819905828325936
0.6128000259399414,0.0021999359130859377,0.9176020628070408,0.9815206438946651,-0.00031622776601683794,100,"{'Boost__base_estimator__alpha': -0.00031622776601683794, 'Boost__n_estimators': 100}",54,0.9292496526169522,0.9848948465327776,0.9258328285887342,0.9730521990766307,0.9016151827175449,0.9704897391150678,0.9171815061578842,0.9887671474960792,0.9141076314989358,0.9903992872527705,0.11980559155978754,0.00039992333879854,0.00971155814032747,0.00819905828325936
0.10940003395080566,0.0020000457763671873,0.901218220000103,0.9777293579127327,-0.01,1,"{'Boost__base_estimator__alpha': -0.01, 'Boost__n_estimators': 1}",93,0.9052399460297642,0.9742295061260577,0.9045427013930952,0.9813028783494222,0.8940137290530992,0.9791601316574258,0.9043609933373714,0.9805142592060793,0.8979223674875847,0.9734400142246793,0.0031999498610932402,0.000632409699322999,0.004469430892449447,0.0032625226079388138
0.2092000961303711,0.0017999172210693359,0.901218220000103,0.9777293579127327,-0.01,2,"{'Boost__base_estimator__alpha': -0.01, 'Boost__n_estimators': 2}",93,0.9052399460297642,0.9742295061260577,0.9045427013930952,0.9813028783494222,0.8940137290530992,0.9791601316574258,0.9043609933373714,0.9805142592060793,0.8979223674875847,0.9734400142246793,0.011231970511914744,0.00039999486081696955,0.004469430892449447,0.0032625226079388138
0.4455999851226807,0.002000093460083008,0.901218220000103,0.9777293579127327,-0.01,5,"{'Boost__base_estimator__alpha': -0.01, 'Boost__n_estimators': 5}",93,0.9052399460297642,0.9742295061260577,0.9045427013930952,0.9813028783494222,0.8940137290530992,0.9791601316574258,0.9043609933373714,0.9805142592060793,0.8979223674875847,0.9734400142246793,0.06905254678093488,0.000632334329020743,0.004469430892449447,0.0032625226079388138
0.4160000801086426,0.0021999835968017577,0.901218220000103,0.9777293579127327,-0.01,10,"{'Boost__base_estimator__alpha': -0.01, 'Boost__n_estimators': 10}",93,0.9052399460297642,0.9742295061260577,0.9045427013930952,0.9813028783494222,0.8940137290530992,0.9791601316574258,0.9043609933373714,0.9805142592060793,0.8979223674875847,0.9734400142246793,0.07506525287906946,0.0004001379119606201,0.004469430892449447,0.0032625226079388138
0.44920010566711427,0.0019998550415039062,0.901218220000103,0.9777293579127327,-0.01,20,"{'Boost__base_estimator__alpha': -0.01, 'Boost__n_estimators': 20}",93,0.9052399460297642,0.9742295061260577,0.9045427013930952,0.9813028783494222,0.8940137290530992,0.9791601316574258,0.9043609933373714,0.9805142592060793,0.8979223674875847,0.9734400142246793,0.07012966666680957,0.0006324096921322909,0.004469430892449447,0.0032625226079388138
0.4181999206542969,0.002400064468383789,0.901218220000103,0.9777293579127327,-0.01,30,"{'Boost__base_estimator__alpha': -0.01, 'Boost__n_estimators': 30}",93,0.9052399460297642,0.9742295061260577,0.9045427013930952,0.9813028783494222,0.8940137290530992,0.9791601316574258,0.9043609933373714,0.9805142592060793,0.8979223674875847,0.9734400142246793,0.07521280964666759,0.0004898624875375237,0.004469430892449447,0.0032625226079388138
0.4737999439239502,0.0020000457763671873,0.901218220000103,0.9777293579127327,-0.01,45,"{'Boost__base_estimator__alpha': -0.01, 'Boost__n_estimators': 45}",93,0.9052399460297642,0.9742295061260577,0.9045427013930952,0.9813028783494222,0.8940137290530992,0.9791601316574258,0.9043609933373714,0.9805142592060793,0.8979223674875847,0.9734400142246793,0.12510377035403114,0.0006323343002544818,0.004469430892449447,0.0032625226079388138
0.3977998733520508,0.0021999835968017577,0.901218220000103,0.9777293579127327,-0.01,60,"{'Boost__base_estimator__alpha': -0.01, 'Boost__n_estimators': 60}",93,0.9052399460297642,0.9742295061260577,0.9045427013930952,0.9813028783494222,0.8940137290530992,0.9791601316574258,0.9043609933373714,0.9805142592060793,0.8979223674875847,0.9734400142246793,0.04851142454428428,0.00039989949338787065,0.004469430892449447,0.0032625226079388138
0.42839994430541994,0.002400064468383789,0.901218220000103,0.9777293579127327,-0.01,80,"{'Boost__base_estimator__alpha': -0.01, 'Boost__n_estimators': 80}",93,0.9052399460297642,0.9742295061260577,0.9045427013930952,0.9813028783494222,0.8940137290530992,0.9791601316574258,0.9043609933373714,0.9805142592060793,0.8979223674875847,0.9734400142246793,0.14109934191589896,0.0010198702739371373,0.004469430892449447,0.0032625226079388138
0.38600006103515627,0.0019999980926513673,0.901218220000103,0.9777293579127327,-0.01,100,"{'Boost__base_estimator__alpha': -0.01, 'Boost__n_estimators': 100}",93,0.9052399460297642,0.9742295061260577,0.9045427013930952,0.9813028783494222,0.8940137290530992,0.9791601316574258,0.9043609933373714,0.9805142592060793,0.8979223674875847,0.9734400142246793,0.08065976919954913,1.1680077279964343e-07,0.004469430892449447,0.0032625226079388138
0.11160001754760743,0.0020000457763671873,0.9073454733099199,0.9726350639192486,-0.0031622776601683794,1,"{'Boost__base_estimator__alpha': -0.0031622776601683794, 'Boost__n_estimators': 1}",72,0.9046509052097389,0.9723064292029808,0.9168584696143752,0.9692571075128674,0.8972642842721583,0.9742075150765424,0.9167676155865134,0.9765733725065717,0.9011807033546162,0.9708308952972806,0.017973286965699675,9.5367431640625e-08,0.008076157296402684,0.002559550423324355
0.2286001205444336,0.0021999835968017577,0.9073454733099199,0.9726350639192486,-0.0031622776601683794,2,"{'Boost__base_estimator__alpha': -0.0031622776601683794, 'Boost__n_estimators': 2}",72,0.9046509052097389,0.9723064292029808,0.9168584696143752,0.9692571075128674,0.8972642842721583,0.9742075150765424,0.9167676155865134,0.9765733725065717,0.9011807033546162,0.9708308952972806,0.017545364550505968,0.00039989949338787065,0.008076157296402684,0.002559550423324355
0.5748000144958496,0.0027999401092529295,0.9073454733099199,0.9726350639192486,-0.0031622776601683794,5,"{'Boost__base_estimator__alpha': -0.0031622776601683794, 'Boost__n_estimators': 5}",72,0.9046509052097389,0.9723064292029808,0.9168584696143752,0.9692571075128674,0.8972642842721583,0.9742075150765424,0.9167676155865134,0.9765733725065717,0.9011807033546162,0.9708308952972806,0.11361225108794554,0.00040004254453151935,0.008076157296402684,0.002559550423324355
0.6451998710632324,0.002000093460083008,0.9073454733099199,0.9726350639192486,-0.0031622776601683794,10,"{'Boost__base_estimator__alpha': -0.0031622776601683794, 'Boost__n_estimators': 10}",72,0.9046509052097389,0.9723064292029808,0.9168584696143752,0.9692571075128674,0.8972642842721583,0.9742075150765424,0.9167676155865134,0.9765733725065717,0.9011807033546162,0.9708308952972806,0.18853261925816567,0.0006324851001879076,0.008076157296402684,0.002559550423324355
0.5375999927520752,0.0019999027252197267,0.9073454733099199,0.9726350639192486,-0.0031622776601683794,20,"{'Boost__base_estimator__alpha': -0.0031622776601683794, 'Boost__n_estimators': 20}",72,0.9046509052097389,0.9723064292029808,0.9168584696143752,0.9692571075128674,0.8972642842721583,0.9742075150765424,0.9167676155865134,0.9765733725065717,0.9011807033546162,0.9708308952972806,0.129604951676849,9.536743164062499e-08,0.008076157296402684,0.002559550423324355
0.5690000057220459,0.002399921417236328,0.9073454733099199,0.9726350639192486,-0.0031622776601683794,30,"{'Boost__base_estimator__alpha': -0.0031622776601683794, 'Boost__n_estimators': 30}",72,0.9046509052097389,0.9723064292029808,0.9168584696143752,0.9692571075128674,0.8972642842721583,0.9742075150765424,0.9167676155865134,0.9765733725065717,0.9011807033546162,0.9708308952972806,0.15146346852472634,0.0004898819214545809,0.008076157296402684,0.002559550423324355
0.582200002670288,0.0021999359130859377,0.9073454733099199,0.9726350639192486,-0.0031622776601683794,45,"{'Boost__base_estimator__alpha': -0.0031622776601683794, 'Boost__n_estimators': 45}",72,0.9046509052097389,0.9723064292029808,0.9168584696143752,0.9692571075128674,0.8972642842721583,0.9742075150765424,0.9167676155865134,0.9765733725065717,0.9011807033546162,0.9708308952972806,0.1585791942832743,0.00039992333879854,0.008076157296402684,0.002559550423324355
0.5467999458312989,0.0024000167846679687,0.9073454733099199,0.9726350639192486,-0.0031622776601683794,60,"{'Boost__base_estimator__alpha': -0.0031622776601683794, 'Boost__n_estimators': 60}",72,0.9046509052097389,0.9723064292029808,0.9168584696143752,0.9692571075128674,0.8972642842721583,0.9742075150765424,0.9167676155865134,0.9765733725065717,0.9011807033546162,0.9708308952972806,0.12974961377802902,0.0004898040465379741,0.008076157296402684,0.002559550423324355
0.5618000984191894,0.002199888229370117,0.9073454733099199,0.9726350639192486,-0.0031622776601683794,80,"{'Boost__base_estimator__alpha': -0.0031622776601683794, 'Boost__n_estimators': 80}",72,0.9046509052097389,0.9723064292029808,0.9168584696143752,0.9692571075128674,0.8972642842721583,0.9742075150765424,0.9167676155865134,0.9765733725065717,0.9011807033546162,0.9708308952972806,0.126275002799326,0.0003999471771024199,0.008076157296402684,0.002559550423324355
0.6679998874664307,0.0023999691009521486,0.9073454733099199,0.9726350639192486,-0.0031622776601683794,100,"{'Boost__base_estimator__alpha': -0.0031622776601683794, 'Boost__n_estimators': 100}",72,0.9046509052097389,0.9723064292029808,0.9168584696143752,0.9692571075128674,0.8972642842721583,0.9742075150765424,0.9167676155865134,0.9765733725065717,0.9011807033546162,0.9708308952972806,0.22474432711292952,0.0004898429878647236,0.008076157296402684,0.002559550423324355
0.10460014343261718,0.0013998985290527345,0.8997232877994183,0.9800423601795465,-0.1,1,"{'Boost__base_estimator__alpha': -0.1, 'Boost__n_estimators': 1}",103,0.9027830920111968,0.9780456612353164,0.9045427013930952,0.9813028783494222,0.8940137290530992,0.9791601316574258,0.9043609933373714,0.9805142592060793,0.8929005776831863,0.9811888704494898,0.014178787613866787,0.0004898624411217045,0.005161165614884105,0.0012562813686469684
0.18719992637634278,0.0020001411437988283,0.8997232877994183,0.9800423601795465,-0.1,2,"{'Boost__base_estimator__alpha': -0.1, 'Boost__n_estimators': 2}",103,0.9027830920111968,0.9780456612353164,0.9045427013930952,0.9813028783494222,0.8940137290530992,0.9791601316574258,0.9043609933373714,0.9805142592060793,0.8929005776831863,0.9811888704494898,0.006431274415660518,1.784161275279017e-07,0.005161165614884105,0.0012562813686469684
0.3558000087738037,0.0019999027252197267,0.8997232877994183,0.9800423601795465,-0.1,5,"{'Boost__base_estimator__alpha': -0.1, 'Boost__n_estimators': 5}",103,0.9027830920111968,0.9780456612353164,0.9045427013930952,0.9813028783494222,0.8940137290530992,0.9791601316574258,0.9043609933373714,0.9805142592060793,0.8929005776831863,0.9811888704494898,0.03601879419605279,9.5367431640625e-08,0.005161165614884105,0.0012562813686469684
0.33720006942749026,0.0018000125885009766,0.8997232877994183,0.9800423601795465,-0.1,10,"{'Boost__base_estimator__alpha': -0.1, 'Boost__n_estimators': 10}",103,0.9027830920111968,0.9780456612353164,0.9045427013930952,0.9813028783494222,0.8940137290530992,0.9791601316574258,0.9043609933373714,0.9805142592060793,0.8929005776831863,0.9811888704494898,0.06372264856849869,0.00040004254453151935,0.005161165614884105,0.0012562813686469684
0.30320014953613283,0.001199960708618164,0.8997232877994183,0.9800423601795465,-0.1,20,"{'Boost__base_estimator__alpha': -0.1, 'Boost__n_estimators': 20}",103,0.9027830920111968,0.9780456612353164,0.9045427013930952,0.9813028783494222,0.8940137290530992,0.9791601316574258,0.9043609933373714,0.9805142592060793,0.8929005776831863,0.9811888704494898,0.04376475943677897,0.0004000663757324219,0.005161165614884105,0.0012562813686469684
0.3116001605987549,0.0017998695373535156,0.8997232877994183,0.9800423601795465,-0.1,30,"{'Boost__base_estimator__alpha': -0.1, 'Boost__n_estimators': 30}",103,0.9027830920111968,0.9780456612353164,0.9045427013930952,0.9813028783494222,0.8940137290530992,0.9791601316574258,0.9043609933373714,0.9805142592060793,0.8929005776831863,0.9811888704494898,0.036423076560677024,0.00039997100830078123,0.005161165614884105,0.0012562813686469684
0.3242001533508301,0.001599884033203125,0.8997232877994183,0.9800423601795465,-0.1,45,"{'Boost__base_estimator__alpha': -0.1, 'Boost__n_estimators': 45}",103,0.9027830920111968,0.9780456612353164,0.9045427013930952,0.9813028783494222,0.8940137290530992,0.9791601316574258,0.9043609933373714,0.9805142592060793,0.8929005776831863,0.9811888704494898,0.045775047039824546,0.0004898624411217045,0.005161165614884105,0.0012562813686469684
0.3014000415802002,0.0020000457763671873,0.8997232877994183,0.9800423601795465,-0.1,60,"{'Boost__base_estimator__alpha': -0.1, 'Boost__n_estimators': 60}",103,0.9027830920111968,0.9780456612353164,0.9045427013930952,0.9813028783494222,0.8940137290530992,0.9791601316574258,0.9043609933373714,0.9805142592060793,0.8929005776831863,0.9811888704494898,0.0405196823067647,9.536743164062499e-08,0.005161165614884105,0.0012562813686469684
0.3154001235961914,0.0019999027252197267,0.8997232877994183,0.9800423601795465,-0.1,80,"{'Boost__base_estimator__alpha': -0.1, 'Boost__n_estimators': 80}",103,0.9027830920111968,0.9780456612353164,0.9045427013930952,0.9813028783494222,0.8940137290530992,0.9791601316574258,0.9043609933373714,0.9805142592060793,0.8929005776831863,0.9811888704494898,0.0437657844034043,9.536743164062499e-08,0.005161165614884105,0.0012562813686469684
0.32199993133544924,0.0018001556396484374,0.8997232877994183,0.9800423601795465,-0.1,100,"{'Boost__base_estimator__alpha': -0.1, 'Boost__n_estimators': 100}",103,0.9027830920111968,0.9780456612353164,0.9045427013930952,0.9813028783494222,0.8940137290530992,0.9791601316574258,0.9043609933373714,0.9805142592060793,0.8929005776831863,0.9811888704494898,0.016745147959441098,0.00039987566929968805,0.005161165614884105,0.0012562813686469684
0.0886000156402588,0.0013998985290527345,0.8997232877994183,0.9800423601795465,-0.0316227766016838,1,"{'Boost__base_estimator__alpha': -0.0316227766016838, 'Boost__n_estimators': 1}",103,0.9027830920111968,0.9780456612353164,0.9045427013930952,0.9813028783494222,0.8940137290530992,0.9791601316574258,0.9043609933373714,0.9805142592060793,0.8929005776831863,0.9811888704494898,0.0017435699491206256,0.0004898624411217045,0.005161165614884105,0.0012562813686469684
0.17139997482299804,0.0015999794006347657,0.8997232877994183,0.9800423601795465,-0.0316227766016838,2,"{'Boost__base_estimator__alpha': -0.0316227766016838, 'Boost__n_estimators': 2}",103,0.9027830920111968,0.9780456612353164,0.9045427013930952,0.9813028783494222,0.8940137290530992,0.9791601316574258,0.9043609933373714,0.9805142592060793,0.8929005776831863,0.9811888704494898,0.003261898762073993,0.0004899403160383116,0.005161165614884105,0.0012562813686469684
0.3233999252319336,0.0015999317169189454,0.8997232877994183,0.9800423601795465,-0.0316227766016838,5,"{'Boost__base_estimator__alpha': -0.0316227766016838, 'Boost__n_estimators': 5}",103,0.9027830920111968,0.9780456612353164,0.9045427013930952,0.9813028783494222,0.8940137290530992,0.9791601316574258,0.9043609933373714,0.9805142592060793,0.8929005776831863,0.9811888704494898,0.06267571044820444,0.0004899013824479931,0.005161165614884105,0.0012562813686469684
