-1.0,153
-0.1,153
-0.0316227766016838,153
-0.01,153
-0.0031622776601683794,152
-0.001,143
-0.00031622776601683794,143
0.0,58
0.00031622776601683794,58
0.001,58
0.0031622776601683794,21
0.01,9
0.0316227766016838,3
0.1,1
