,0,1,2,3,4
50,0.8930390492359932,0.921875,0.921875,0.921875,0.921875
100,0.796474358974359,0.8854166666666665,0.8854166666666665,0.8854166666666665,0.8854166666666665
322,0.8695600710199249,0.8500421737558742,0.8500421737558742,0.8500421737558742,0.8500421737558742
644,0.9482274482274482,0.9355844942459115,0.9258814102564104,0.9258814102564104,0.9258814102564104
966,0.9355271073678249,0.9364073890579659,0.9257745726495726,0.9257745726495726,0.9257745726495726
1288,0.9527435480120902,0.9100790513833991,0.9168837068443367,0.9151241904043262,0.9151241904043262
1610,0.9539952552102187,0.9260016419299788,0.9376357501163574,0.9334198931823713,0.9334198931823713
1932,0.9402338827561872,0.9283063185828013,0.9447124004876999,0.9364734253437484,0.9501324770971799
2254,0.9356106358824072,0.9182449971730777,0.941271826109206,0.9343894054384206,0.9377506166488597
