mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__n_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.6516372680664062,0.05660314559936523,0.8259590941041695,0.8297240664222976,1,{'SVM__n_iter': 1},11,0.8330245484020381,0.8374573702159909,0.7863416111447608,0.8026000132541031,0.7936200282656977,0.8240517793633612,0.8615990308903696,0.8400296008305903,0.8552447552447552,0.844481568447442,0.05932823310505413,0.004758505533670076,0.030957653607129786,0.015176830985276316
0.6424367427825928,0.05540308952331543,0.8158162186915172,0.812648826524612,2,{'SVM__n_iter': 2},12,0.8555389975230079,0.8412577365163572,0.7489097516656572,0.7437959751706464,0.8017060367454069,0.8048532108065122,0.8452049263072886,0.8386644281958956,0.8276781189824668,0.8346727819336486,0.03479621354760995,0.006770853417334568,0.03810539123225123,0.0368288545493597
0.6670381546020507,0.054203033447265625,0.836554950044508,0.8390057503777463,4,{'SVM__n_iter': 4},10,0.8519896489920857,0.8460480611342682,0.7948011306279024,0.7987364421568844,0.8254795073692711,0.8565817667719632,0.8657177468201089,0.8498067109942787,0.8447755143407317,0.8438557708313369,0.03676622781264618,0.004621825566778877,0.024586940350621596,0.020592771189464083
0.7128408908843994,0.05400295257568359,0.8397282234759067,0.8452784468086474,8,{'SVM__n_iter': 8},7,0.8370471434037497,0.8373279019830743,0.8367857863920857,0.8520731626499369,0.8359176256814052,0.8622721951003999,0.8495154451847365,0.8456758488148622,0.8393787372048241,0.8290431254949635,0.035246290134265855,0.003286575974869391,0.005025725886980913,0.011505741122621009
0.8218470096588135,0.053803110122680665,0.83773202112823,0.8493065066992115,16,{'SVM__n_iter': 16},8,0.855956864087641,0.8545266515094101,0.8298707853825964,0.8586714970509619,0.8147688269735515,0.8578210254257882,0.8711689884918233,0.8593695464887673,0.8168338907469342,0.8161438130211301,0.018894431014218928,0.002785756478447008,0.022252426617951182,0.01666420719425612
0.9832561492919922,0.0556032657623291,0.8365930887227065,0.8563750870098785,32,{'SVM__n_iter': 32},9,0.8452937148841049,0.8472180118731844,0.8244296386028669,0.8666151229318074,0.8076721179083384,0.8366365503987275,0.8577528770442155,0.8696127592833948,0.84782101956015,0.8617929905622783,0.020760769463250697,0.006888044621112039,0.01807649209671124,0.012513271629876272
1.351077127456665,0.051203012466430664,0.8432411808958551,0.8601009211120083,64,{'SVM__n_iter': 64},6,0.8696205972974606,0.8673361121636984,0.8232384413486775,0.8544699463208817,0.8073995558247526,0.8556053811659192,0.8565213002220877,0.8545207537166714,0.8594101550623291,0.8685724121928705,0.03331851565142105,0.0032498317820291475,0.023744798060719722,0.006436927455747074
2.024715852737427,0.05060286521911621,0.8491800916931859,0.8725221151812971,128,{'SVM__n_iter': 128},4,0.8636143947479711,0.8712659466969811,0.8477286493034525,0.8779650533477655,0.8311124570967091,0.8794230047052066,0.848505955986271,0.8689986524995029,0.8549255092733353,0.8649579186570289,0.04735922368092392,0.003498696463658384,0.010682993566286575,0.005448993846462658
3.55520339012146,0.05680317878723144,0.8545501770976593,0.876298860718887,256,{'SVM__n_iter': 256},2,0.8521910304690173,0.8645478085133256,0.8629719362002828,0.8840221785327707,0.8437007874015748,0.8811195299211381,0.8604078336361801,0.8791468775541761,0.8534813013073882,0.872657909073025,0.07255477864248588,0.005153928436004369,0.0067773499199378605,0.00696194579598563
6.47397027015686,0.05380315780639648,0.8499946474633591,0.8651966870588881,512,{'SVM__n_iter': 512},3,0.8654822079465132,0.8738774156877606,0.8529477084595196,0.8794185866707901,0.8119624470018171,0.8293423755771058,0.853492832626691,0.8695840420596875,0.8660889834802877,0.8737610152990967,0.1173789991883348,0.008376708592125841,0.01983062563700547,0.01819750385102795
12.507115459442138,0.05320301055908203,0.8585223367362145,0.876280865947858,1024,{'SVM__n_iter': 1024},1,0.8772932315685603,0.8739958317544525,0.8516656571774682,0.8813647308312531,0.8406319402382395,0.8768539176920189,0.8634766807995155,0.874837084980892,0.8595165703861357,0.8743527644806732,0.17279495766184164,0.0053445107080194055,0.012210703884918102,0.002727545800439274
24.78981785774231,0.0574033260345459,0.8464255041521305,0.8721661143075558,2048,{'SVM__n_iter': 2048},5,0.8238868638862598,0.8548882152330428,0.8496971532404602,0.8797145949766948,0.8352311730264487,0.8762641100974178,0.8634766807995155,0.8759460116194305,0.8598915577176447,0.8740176396111923,0.5939507681246832,0.008452831381227864,0.01494383816287036,0.008831927263892885
