mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__alpha,param_SVM__gamma_frac,param_SVM__n_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
5.3971086025238035,0.051802968978881835,0.841415637137651,0.8498756880806511,0.1,0.2,389,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 0.2, 'SVM__n_iter': 389}",52,0.8525082062951849,0.8465975116837186,0.8336260852008883,0.8524641586957961,0.8273975368463558,0.8510062073383552,0.8485463355542096,0.8502683955908017,0.8449883449883449,0.849042167094584,0.14435007748862108,0.0035441854052787563,0.009423499249385802,0.001978568716504803
5.0958915710449215,0.05280289649963379,0.8398603196759638,0.8493247646300638,0.1,0.4,389,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 0.4, 'SVM__n_iter': 389}",55,0.8513301246551342,0.8460038524693696,0.8355945891378963,0.8507897236519472,0.8227740763173836,0.8535200689213369,0.8465778316172018,0.8496034814111202,0.8430120604033647,0.8467066966965452,0.1952736535715579,0.006585245936811531,0.009969351906803238,0.002746164720470334
6.141151285171508,0.06780385971069336,0.8403346617433055,0.8496219459829775,0.1,0.6000000000000001,389,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 0.6000000000000001, 'SVM__n_iter': 389}",54,0.8513301246551342,0.845956486042693,0.8374722390470424,0.8510371335792704,0.8220876236624268,0.854752700523537,0.845891378962245,0.8492345755373433,0.8448819296645383,0.8471288342320439,0.4314443448574212,0.015830171463912853,0.010136650767911648,0.0031025362762358718
5.870335721969605,0.061203527450561526,0.8438240210031087,0.8491503037608279,0.1,0.8,389,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 0.8, 'SVM__n_iter': 389}",41,0.8551664417906841,0.848496905393457,0.8439733494851608,0.8479334644016875,0.8220876236624268,0.8540148887759836,0.8523016353725017,0.8485210629790806,0.8455761629674673,0.8467851972539308,0.4449375992042322,0.016964480241630456,0.01162995034656626,0.002512428608836284
6.003143262863159,0.05740323066711426,0.8432912627874173,0.8489088702999027,0.1,1.0,389,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 1.0, 'SVM__n_iter': 389}",46,0.8512294339166683,0.8491379310344828,0.8453462547950737,0.8466522344209059,0.8246517262265295,0.8534736795599638,0.8528972339995963,0.8476595462678654,0.8423178271004359,0.8476209602162958,0.44555775961219474,0.006151782922267344,0.010079568577111614,0.002416687022008585
5.9617410659790036,0.059603309631347655,0.8445920290990866,0.8478152949706743,0.1,1.2,389,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 1.2, 'SVM__n_iter': 389}",36,0.8512294339166683,0.848301124163193,0.8447506561679791,0.8463562261150014,0.8246517262265295,0.8517749453268242,0.8567433878457501,0.8453201970443351,0.8455761629674675,0.8473239822040184,0.2532342494392022,0.006530297572167813,0.010866341863426124,0.0022140751915667644
5.708726453781128,0.060803556442260744,0.8454817925164897,0.8470173831145462,0.1,1.4000000000000001,389,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 1.4000000000000001, 'SVM__n_iter': 389}",26,0.8505397023581771,0.8489421498042189,0.8447506561679791,0.8449026927919768,0.8219967696345649,0.8494355961032936,0.8618715929739552,0.8459122136561444,0.8482466808553765,0.8458942632170978,0.05424915693765815,0.008818672481875222,0.01306875152758706,0.001816986178528447
5.660123825073242,0.05560317039489746,0.8437869930930808,0.8466135599283688,0.1,1.6,389,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 1.6, 'SVM__n_iter': 389}",43,0.8511287431782026,0.8481053429329293,0.8441550575408844,0.8444586803331195,0.8232788209166162,0.8477854602487352,0.8579345850999395,0.8460116194305153,0.8424242424242425,0.8467066966965454,0.09464247386943693,0.004030086121170189,0.011633693779108997,0.0013124998883150085
5.609320783615113,0.05880341529846191,0.8451860996597803,0.8457862560234354,0.1,1.8,389,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 1.8, 'SVM__n_iter': 389}",32,0.8504390116197114,0.8476127320954908,0.8441550575408844,0.8438180653427289,0.8258429234807187,0.8472685502220063,0.8592166363819906,0.844189180233714,0.8462703962703962,0.8460427522232367,0.056377040947574356,0.008134516631238115,0.010962547853861894,0.0015507047989320659
5.666524076461792,0.05520310401916504,0.8434713907490373,0.8456389697453262,0.1,2.0,389,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 2.0, 'SVM__n_iter': 389}",45,0.8510280524397366,0.8477611468990779,0.8428730062588332,0.8441626720272148,0.8251564708257623,0.846751640195277,0.8572481324449829,0.8431796593695465,0.8410357758183845,0.8463397302355141,0.09886395154084984,0.0044453955548552975,0.010850878134905168,0.0017006116043133531
5.689525365829468,0.056203174591064456,0.8415229423708371,0.8522003757162298,0.03162277660168379,0.2,389,"{'SVM__alpha': 0.03162277660168379, 'SVM__gamma_frac': 0.2, 'SVM__n_iter': 389}",51,0.8510280524397366,0.8459928003031453,0.8296890773268726,0.8584771035366364,0.8277205733898648,0.8569970620071131,0.8541792852816475,0.8479069561951887,0.8449883449883449,0.851627956539065,0.08813995243707923,0.0037631052373406724,0.010892259113523983,0.004892864578379181
