mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__n_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.9890000820159912,0.06479997634887695,0.8519670230145855,0.8496366639670987,30,{'SVM__n_iter': 30},15,0.9005981029864873,0.8861169003410383,0.8218453462547952,0.8228522830192846,0.8031193216232587,0.838794760211182,0.857833636180093,0.8406923059930637,0.8764011350967873,0.8597270702709248,0.0482534971165872,0.005268861064695326,0.03547557903123454,0.02166829677040939
1.4193999767303467,0.0698000431060791,0.9071260940738141,0.9101383076132683,60,{'SVM__n_iter': 60},7,0.9225537185089714,0.9148241126689403,0.9094891984655764,0.9188075725109897,0.8847668079951546,0.9205792043120016,0.9191500100948921,0.9033908414146546,0.8996351474612342,0.8930898071597554,0.04389808774376076,0.00534420912208606,0.013744124700442971,0.010414460279583457
1.8107999324798585,0.06580009460449218,0.9041799387458653,0.9049204945583227,90,{'SVM__n_iter': 90},10,0.9164468252210161,0.9016546671719085,0.8949323642237029,0.9135633656586184,0.8812436906925096,0.9186131789966644,0.9131536442560065,0.8912500828381454,0.9151211107732847,0.8995211781262769,0.055286110495119646,0.0029257052117435847,0.013873355933332256,0.009888247883570725
2.353000020980835,0.0675999641418457,0.9050890011033903,0.9108736104671861,120,{'SVM__n_iter': 120},8,0.9188180921118874,0.9178271441202477,0.8929638602866949,0.9065939163666084,0.8834847567131033,0.9210718151494399,0.9171815061578842,0.9033422430360734,0.9129877369007804,0.9055329336635611,0.21506276134597058,0.004963940037803662,0.01422016079600907,0.007154231121554954
2.8882000923156737,0.07599997520446777,0.895104470836059,0.9073329436868708,150,{'SVM__n_iter': 150},14,0.915570815796363,0.9177024125299985,0.8810619826367859,0.9030727429366673,0.8450333131435493,0.9001921844971174,0.9152130022208763,0.8997216638317612,0.9186480186480187,0.9159757146388093,0.034976571888294346,0.013326647280964051,0.028571401682850227,0.00786504554452355
3.072200059890747,0.0671999454498291,0.9043740839176835,0.9098255829721514,180,{'SVM__n_iter': 180},9,0.9144783212840082,0.9044619173929519,0.9101756511205331,0.9197927941858666,0.8809206541490008,0.9225496476617554,0.9013325257419746,0.8916742141421282,0.9149640214857606,0.9106493414780553,0.04309251430879545,0.004995997071677878,0.01270589948891271,0.011137026519938906
3.678000020980835,0.061999940872192384,0.9009212084874586,0.9062039193067466,210,{'SVM__n_iter': 210},11,0.906503614797511,0.8926929392446634,0.9074298405007067,0.9201639090768516,0.8697456087219867,0.9079104906227219,0.9038966283060772,0.8969471382182067,0.9170467213945473,0.9133051193712893,0.3033755716023993,0.005932970813173144,0.01621094367854334,0.010163221150341734
4.008600044250488,0.06879987716674804,0.8995959725733037,0.9056221076029365,240,{'SVM__n_iter': 240},12,0.917438628994905,0.9187649993684477,0.8722592368261662,0.8796483244604476,0.87478295982233,0.9110892663853852,0.9134665859075307,0.901382844772361,0.9200364852538765,0.9172251030280407,0.07233142907816417,0.006462285761842547,0.021407462027240382,0.014351750360337076
4.582799959182739,0.06700000762939454,0.907239576085148,0.911355833683295,270,{'SVM__n_iter': 270},6,0.911820085788509,0.903945623342175,0.9108621037754897,0.9179195475932757,0.8824752675146377,0.9192449579182221,0.9160306884716334,0.9032803905542425,0.9150146954494782,0.9123886490085601,0.1718399613028854,0.00641871055090986,0.012530359947697637,0.00673069577402655
7.125599956512451,0.09300003051757813,0.8963656453012414,0.9051700224862611,300,{'SVM__n_iter': 300},13,0.9144783212840082,0.9046340154098776,0.8659095497678175,0.8896993527579579,0.8654048051685849,0.9101658971923391,0.9171815061578842,0.9062979080607038,0.9188608492956319,0.9150529390104265,1.5956002801762927,0.02022856759828792,0.02511284265325619,0.00852680308673372
5.436599922180176,0.07440004348754883,0.9115713153910382,0.9141259804431643,330,{'SVM__n_iter': 330},3,0.9187174013734216,0.9185929013515222,0.9147991116495054,0.9173275309814662,0.8837573187966891,0.9198369745300315,0.9310518877448012,0.917181735845722,0.9095165703861354,0.8976907595070795,0.24905383393716013,0.02110544124460867,0.015613398325680334,0.00827372818032159
6.586600065231323,0.07160005569458008,0.9125651038442701,0.9161143179918939,360,{'SVM__n_iter': 360},1,0.9191050607165152,0.9124147404319818,0.9015647082576218,0.9118292871501469,0.8891177064405411,0.9239081932448253,0.9318291944276197,0.9148887759835649,0.921212121212121,0.9175305931489505,0.655449434676938,0.0126269388719967,0.015227518445767,0.0043886363127846415
6.928800010681153,0.07319998741149902,0.9076314371108092,0.912794030102674,390,{'SVM__n_iter': 390},5,0.9164468252210161,0.9056192370847543,0.8969008681607107,0.9148445956393998,0.8726832222895218,0.9147959972608186,0.9305471431455684,0.9149130751728558,0.9215871085436302,0.9137972453555414,0.5525516418424432,0.00976527307246915,0.02065886003991883,0.003610737853285214
6.774200105667115,0.06780004501342773,0.9117416416889739,0.9186333243817517,420,{'SVM__n_iter': 420},2,0.9161598566163884,0.9185929013515222,0.9135170603674543,0.9178201418189046,0.8789521502119927,0.9240031809847798,0.9316474863718959,0.9174534449623363,0.9184351880004054,0.915296952791215,0.31799022454741876,0.007573573093748732,0.017543263330916905,0.0028990257216339695
