,test,train
0.1,0.06302842937293462,12.507055244699586
0.2,0.11638554421369918,9.896196580302785
0.3,0.12118661803833675,7.624834836184164
0.4,0.14412146239192225,5.685262590937782
0.5,0.15201184137549717,4.177886947407387
0.6,0.16325302091718186,2.7078471385175362
0.7,0.1297360904281959,1.4813599725457607
0.8,0.09933345440367702,0.7029862688214052
0.9,0.06309982744278386,0.1819695781741757
