mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__n_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.014200830459594726,0.0018001079559326171,0.883663615119172,0.889861624149374,1,{'SVM__n_iter': 1},31,0.8870350605151339,0.8890646709612227,0.8969412477286495,0.8875919503412929,0.8388855239248939,0.873840818219974,0.906511205330103,0.8997879343480086,0.8889480085132259,0.8990227468763714,0.00591300514702958,0.00039997100830078123,0.023420722035495604,0.00943303323417574
0.01760096549987793,0.0016001224517822265,0.8911394828581404,0.8979515839400426,6,{'SVM__n_iter': 6},20,0.8919638721630384,0.8895572817986611,0.9124167171411267,0.8976915770173848,0.8699777912376339,0.900596434646226,0.9080658186957401,0.8982570854226953,0.8732441471571907,0.9036555408152457,0.005314507848761769,0.0004899597886342959,0.017363554802766926,0.004693732043666531
0.019401121139526366,0.0016000747680664062,0.8869405778470988,0.8968100745206804,11,{'SVM__n_iter': 11},27,0.8701240509897898,0.8743084501705191,0.9005552190591561,0.8899246725131986,0.8730870179689078,0.9074907773531556,0.9088431253785584,0.9108197662859795,0.8821120908077431,0.9015067062805491,0.004716142735920395,0.0004899208705145337,0.015254598971370586,0.013312693832899104
0.026401615142822264,0.0022000789642333983,0.8827016210207074,0.8915268436823114,16,{'SVM__n_iter': 16},33,0.9086886038222204,0.881212896299103,0.8597617605491621,0.8712231328282047,0.8939228750252373,0.9132364311117984,0.8824752675146377,0.890993836841989,0.8685973446843012,0.9009679213304614,0.008777728434682955,0.000979870895536774,0.01747683382114405,0.01469246347539805
0.026801538467407227,0.0018000602722167969,0.8909586401430167,0.8937022752547208,21,{'SVM__n_iter': 21},21,0.9011166602895866,0.8982632310218518,0.8985463355542097,0.8869557533853185,0.8626993741166971,0.9040491285427114,0.8923177871996771,0.8623406746338553,0.9001114827201784,0.9169025886898665,0.0027857941368826414,0.0004000664041494148,0.01445680850206365,0.01841292907062275
0.02500147819519043,0.0036000728607177733,0.8918422614435964,0.8924541010779107,26,{'SVM__n_iter': 26},19,0.9071077592283062,0.8786140583554378,0.904724409448819,0.8975899622258054,0.8770240258429236,0.9101769422783804,0.8839390268524127,0.8639930195056219,0.8863839059491234,0.9118965230243079,0.00109536573250257,0.0018548155144200126,0.011925901397300404,0.018547581448337788
0.03320188522338867,0.0014000892639160155,0.8892652813075675,0.8906240996208872,31,{'SVM__n_iter': 31},22,0.9006283102080269,0.891319312871037,0.8679991924086413,0.8748658022045991,0.874924288310115,0.8883120899511806,0.9059156067030085,0.9025469968411055,0.8968531468531469,0.8960762962365131,0.00607978599182969,0.0004899987222241536,0.014979647348974357,0.009230759163747314
0.029201650619506837,0.0016001224517822265,0.8674447095862745,0.877045676898689,36,{'SVM__n_iter': 36},40,0.8955132206939604,0.8732932297587469,0.8482333939026852,0.8662881883849873,0.8393498889561882,0.8588195012039145,0.8477286493034525,0.8587289314983764,0.9064153238066279,0.9280985336474196,0.004956159423480587,0.0008001208389723095,0.027757996436218416,0.026091742921405425
0.03420200347900391,0.0026001930236816406,0.9031538624017792,0.9027137051102606,41,{'SVM__n_iter': 41},4,0.9037597921743158,0.9039866742452949,0.9232182515647085,0.8895778568115044,0.892499495255401,0.9153769687865869,0.8980415909549768,0.8835052685060418,0.8982416134590049,0.9211217572018744,0.0011662367037117182,0.0013565856332613466,0.010646041635777802,0.014438487638729418
0.02800159454345703,0.001200103759765625,0.9007671553036343,0.9044767426613631,46,{'SVM__n_iter': 46},6,0.9093783353807117,0.8906782872300114,0.913607914395316,0.9179173385760674,0.869240864122754,0.8957918222182951,0.9242277407631737,0.9083567120987873,0.8873467112597546,0.9096395531836546,0.0014142796498373348,0.0004001140736550456,0.01981558685803942,0.009881129583809888
