mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.5638611793518067,0.0031200408935546874,0.9104880374189509,0.9127345910156277,relu,10.0,"(114, 114, 114)","{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (114, 114, 114)}",19,0.9295366212215801,0.916949286345838,0.9113668483747224,0.9159778214672291,0.8766202301635373,0.9113477213987498,0.931556632344034,0.9207316264993705,0.9033191446234925,0.8986664993669513,0.14567520483812585,0.006240081787109375,0.020032032170935583,0.0076428971861030506
0.6119011402130127,0.0031200408935546874,0.9205210183263608,0.9313837351026308,relu,3.1622776601683795,"(114, 114, 114)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (114, 114, 114)}",18,0.9414483355820931,0.9363868889730959,0.9197456087219869,0.9353884556760695,0.8762063395921664,0.9140802756853476,0.9426812033111246,0.9369634849455478,0.9224941724941724,0.9340995702330931,0.17707730315445352,0.006240081787109375,0.0240748240280101,0.008706186445210403
0.5807010650634765,0.009360027313232423,0.9294196426762812,0.9404460122148348,relu,1.0,"(114, 114, 114)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (114, 114, 114)}",15,0.9328845882755703,0.9314370973853732,0.9295881284070261,0.9408071748878922,0.917272360185746,0.9453643773884999,0.9421764587118918,0.9390311250524642,0.9251646903820818,0.9455902863599449,0.05619358494186323,0.007642430299140262,0.008251329730453758,0.005175843178163624
0.5953009128570557,0.006740045547485351,0.9289096695155783,0.9417918419669892,relu,0.31622776601683794,"(114, 114, 114)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (114, 114, 114)}",16,0.9448969933745495,0.9404698749526336,0.9236826165960024,0.9340586273167066,0.9167676155865132,0.9594777883319712,0.933525136281042,0.9367911816033048,0.9256460930373974,0.9381617376303298,0.15355927049134221,0.008292600941652075,0.009619562277959801,0.00908325014526591
0.5457610130310059,0.006239986419677735,0.9294213397487092,0.9431812989504644,relu,0.1,"(114, 114, 114)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (114, 114, 114)}",14,0.9402702539420423,0.9430813439434129,0.9269331718150615,0.9335660164792682,0.9160811629315566,0.9638140891117543,0.9361800928730064,0.9367911816033048,0.9276223776223775,0.9386538636145818,0.15077699425059446,0.007642391366541052,0.008377887346491614,0.010765750770617127
0.602421236038208,0.0,0.9285150770949151,0.9437035106184932,relu,0.03162277660168379,"(114, 114, 114)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (114, 114, 114)}",17,0.9389914815635257,0.9435739547808513,0.9269331718150615,0.9335660164792682,0.9147991116495052,0.9654399257770219,0.9342115889359984,0.9372837924407431,0.9276223776223775,0.9386538636145818,0.15803122758486593,0.0,0.008170698038277482,0.011331099085504899
0.617321252822876,0.001999950408935547,0.9302283934487655,0.9438660383794462,relu,0.01,"(114, 114, 114)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (114, 114, 114)}",1,0.9429284894375415,0.9434018567639256,0.9269331718150615,0.9335660164792682,0.9147991116495052,0.9654399257770219,0.9388350494649708,0.9377764032781816,0.9276223776223775,0.9391459895988337,0.1410293885131961,0.003999900817871094,0.00991281408501007,0.011234776805237606
0.5432610034942627,0.006239986419677735,0.9294397692007097,0.9437676131825958,relu,0.0031622776601683794,"(114, 114, 114)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (114, 114, 114)}",4,0.9389914815635257,0.9434018567639256,0.9269331718150615,0.9335660164792682,0.9147991116495052,0.9654399257770219,0.9388350494649708,0.9377764032781816,0.9276223776223775,0.9386538636145818,0.17750955620874292,0.007642391365053469,0.00898418429546137,0.01127777032049134
0.6003612995147705,0.006240034103393554,0.9302283934487655,0.9437675162119585,relu,0.001,"(114, 114, 114)","{'MLP__activation': 'relu', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (114, 114, 114)}",1,0.9429284894375415,0.9434018567639256,0.9269331718150615,0.9335660164792682,0.9147991116495052,0.9654399257770219,0.9388350494649708,0.9372837924407431,0.9276223776223775,0.9391459895988337,0.19680337921635616,0.007642449765811761,0.00991281408501007,0.011289772558923506
0.5958011627197266,0.006239938735961914,0.9298334699881111,0.943319085718685,relu,0.00031622776601683794,"(114, 114, 114)","{'MLP__activation': 'relu', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (114, 114, 114)}",3,0.9389914815635257,0.9434018567639256,0.9269331718150615,0.9335660164792682,0.9187361195235212,0.963197773310654,0.936866545527963,0.9372837924407431,0.9276223776223775,0.9391459895988337,0.11721913069611799,0.007642332965038969,0.007347214628353309,0.010431978979946053
