mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.23101329803466797,0.0020000457763671873,0.909661508042611,0.9145925965602208,relu,3.1622776601683795,"(114,)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (114,)}",81,0.9144783212840082,0.9071207528104079,0.9230870179689078,0.9236629923347102,0.8791843327276399,0.915288608098257,0.9171815061578842,0.9043517639002409,0.9143762035066382,0.922538865657488,0.04523526269684939,9.5367431640625e-08,0.015563318785704843,0.007830744622632856
0.3116178512573242,0.0020001888275146484,0.9169089535188386,0.9233417513257013,relu,3.1622776601683795,"(57, 57)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (57, 57)}",37,0.914579012022474,0.9029840848806366,0.9243690692509592,0.9283438997989794,0.8891177064405411,0.9347721398749697,0.932929537653947,0.9259294439903687,0.9235633931286106,0.9246791880835524,0.05939898402846719,1.1680077279964343e-07,0.01506197676388753,0.01075727423869541
0.14540843963623046,0.0018001079559326171,0.9053901137281343,0.9087073373962749,relu,3.1622776601683795,"(28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (28, 28)}",98,0.923042068590531,0.9199049513704686,0.8937411669695136,0.9108794097506018,0.870209973753281,0.9149925997923524,0.9203412073490813,0.8861494621043099,0.9196108239586499,0.9116102639636413,0.03042945181551207,0.0004000902282460696,0.020546850550908973,0.01172086772178921
0.2980170726776123,0.0036001682281494142,0.9128123132029099,0.9199692074351763,relu,3.1622776601683795,"(114, 114)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (114, 114)}",60,0.9268783857260809,0.9198575849437918,0.9191500100948921,0.9301420398064899,0.8773975368463557,0.9115200247409928,0.9269331718150615,0.9209039298416135,0.9136819702037093,0.9174224578429937,0.045692987346774704,0.0004899208473093903,0.018399392308928272,0.006037338912095241
0.37182130813598635,0.002800130844116211,0.9275530595356208,0.9334883283924358,relu,3.1622776601683795,"(57, 57, 57)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (57, 57, 57)}",13,0.9382010592665686,0.9346359100669446,0.9224914193418131,0.9333672049305263,0.9126488996567736,0.9379487066204245,0.9328386836260854,0.9328502949037975,0.9315749467923381,0.9286395254404859,0.04380851392291241,0.000400018706226792,0.009004425788848691,0.0030048149802898412
0.19481124877929687,0.0020001411437988283,0.9071075036972572,0.9141572237313458,relu,3.1622776601683795,"(28, 28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (28, 28, 28)}",92,0.9224530277705056,0.9127352532524946,0.8694326670704623,0.8875786962380438,0.8891177064405411,0.9235392873710486,0.9283060771249747,0.9181448673485166,0.9262339110165196,0.9287880144466247,0.03735136186746316,9.536743164062499e-08,0.023636868739581467,0.01432776731013054
0.5098291397094726,0.004600334167480469,0.9205210183263608,0.9313837351026308,relu,3.1622776601683795,"(114, 114, 114)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (114, 114, 114)}",26,0.9414483355820931,0.9363868889730959,0.9197456087219869,0.9353884556760695,0.8762063395921664,0.9140802756853476,0.9426812033111246,0.9369634849455478,0.9224941724941724,0.9340995702330931,0.1366802258502448,0.0004898235384771108,0.0240748240280101,0.008706186445210403
0.1438082218170166,0.0016000747680664062,0.9020114185705752,0.9055909202760783,relu,1.0,"(57,)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (57,)}",109,0.9197947922750065,0.9164566755083995,0.9040884312537856,0.9099427864543064,0.8689279224712296,0.9082683514104575,0.9348071875630933,0.9060261989440898,0.8823806628154455,0.8872605890631383,0.045391621040063904,0.0004899208473093903,0.023982918025533928,0.009801658261500156
0.13640775680541992,0.0016001224517822265,0.8965260795042206,0.9006300612133252,relu,1.0,"(28,)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (28,)}",113,0.9108433856253901,0.8850179992421372,0.8903089036947306,0.8947690472508779,0.8623359580052495,0.9075283306456958,0.9125580456289117,0.9004594755793148,0.9065774804905241,0.9153754533486006,0.03598319625708581,0.0004899597886342959,0.01881923992893242,0.010422377593460793
0.23561358451843262,0.002000093460083008,0.9146808344088555,0.9237935776979121,relu,1.0,"(114,)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (114,)}",59,0.9184153291580239,0.9133762788935202,0.9106803957197659,0.9156332147827431,0.898273773470624,0.9329982990567498,0.929678982434888,0.9261017473326116,0.9163524880916187,0.9308583484239358,0.06401173360840609,0.0,0.010265454655517732,0.007938226061972828
0.2688154697418213,0.00260014533996582,0.9157276339759434,0.9278593147117509,relu,1.0,"(57, 57)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (57, 57)}",44,0.9166482066979479,0.9142904509283819,0.9211185140318998,0.9275309814663454,0.8969008681607107,0.9380238132055049,0.926337573187967,0.9341315248845788,0.9176345393736697,0.9253198030739432,0.0407326764316527,0.0004899403160383116,0.010005587646578936,0.008164908285239646
0.1286073684692383,0.0016001224517822265,0.9018641542107585,0.9093409349549152,relu,1.0,"(28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (28, 28)}",110,0.9204845238334979,0.9141894025514716,0.8976781748435291,0.9159778214672291,0.8623359580052495,0.9128498531003557,0.9099030890369474,0.8845236254390422,0.9189165906557211,0.9191639722164775,0.01850089166883844,0.0004899597886342959,0.021364530404795152,0.012587766440574565
0.3262187004089355,0.0030000686645507814,0.9218967552890394,0.934752886570686,relu,1.0,"(114, 114)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (114, 114)}",24,0.9335743198340616,0.9315081470253883,0.9257419745608723,0.9363979765402372,0.8916818090046434,0.9326293931829729,0.9354936402180497,0.928637699087676,0.922975575149488,0.9445912170171553,0.05783886772375933,9.536743164062499e-08,0.01581355922272177,0.005512388662253141
0.32941880226135256,0.002400112152099609,0.9241610602543406,0.9336215645316879,relu,1.0,"(57, 57, 57)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (57, 57, 57)}",15,0.9199961737519382,0.9256678666161424,0.9289925297799313,0.9354613532439415,0.9164950535029275,0.9448209591552718,0.9380577427821525,0.940314564050454,0.9172595520421607,0.9218430795926292,0.09340045947390563,0.0004898235152673564,0.008248134480860968,0.008667197043913128
0.1664095401763916,0.0018000602722167969,0.9116142880126396,0.917973274957032,relu,1.0,"(28, 28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (28, 28, 28)}",71,0.9206859053104296,0.9146283314386762,0.8976781748435293,0.9066668139344805,0.891086210377549,0.9224303607325101,0.9243690692509592,0.9135876648479094,0.9242576264315394,0.9325532038315838,0.02907816097238451,0.0003999471771024199,0.014285163481354479,0.008839663156723385
0.4830275535583496,0.004200363159179687,0.9294196426762812,0.9404460122148348,relu,1.0,"(114, 114, 114)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (114, 114, 114)}",9,0.9328845882755703,0.9314370973853732,0.9295881284070261,0.9408071748878922,0.917272360185746,0.9453643773884999,0.9421764587118918,0.9390311250524642,0.9251646903820818,0.9455902863599449,0.05141099397107745,0.0003999948608169695,0.008251329730453758,0.005175843178163624
0.14100799560546876,0.0016001224517822265,0.8965181765050978,0.9024280083722509,relu,0.31622776601683794,"(57,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (57,)}",114,0.9197947922750065,0.917613995200202,0.9001514233797698,0.9074797322671142,0.8689279224712296,0.9079480439152623,0.9125580456289117,0.8918376814155382,0.8810986115333941,0.8872605890631383,0.06620954244100974,0.0004899597886342959,0.019035419281466567,0.011214370568099345
0.11220636367797851,0.0014001846313476563,0.889886517693456,0.8942951985090966,relu,0.31622776601683794,"(28,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (28,)}",136,0.9115331171838814,0.8879973474801061,0.8922774076317384,0.8946696414765067,0.8394912174439735,0.8925268947845104,0.9080254391278013,0.8896949347235417,0.8980845241714807,0.9065871740808182,0.010870855851987242,0.0004899208473093904,0.02611830367623153,0.006560261024289737
0.2278130054473877,0.0022001266479492188,0.9175576720057577,0.9268030996926789,relu,0.31622776601683794,"(114,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (114,)}",36,0.9191050607165151,0.9138688897309587,0.926337573187967,0.933934922353045,0.8903997577225925,0.9290574123572424,0.9336159903089039,0.9241556031721487,0.9183287726765988,0.9329986708500001,0.04661328440384126,0.0003999471771024199,0.014666290345671623,0.007329842388128604
0.25641469955444335,0.0022000789642333983,0.9187593432229899,0.9295135084145159,relu,0.31622776601683794,"(57, 57)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (57, 57)}",35,0.9205852145719636,0.9172697991663509,0.9257419745608724,0.9272349731604409,0.9054613365636989,0.9416443924098168,0.9243690692509592,0.9332943073626543,0.9176345393736697,0.928124069973316,0.04906023759570785,0.00039997109357208085,0.007234159932561145,0.007981020804799847
0.16160931587219238,0.0018000602722167969,0.8979276198896491,0.9074729782627845,relu,0.31622776601683794,"(28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (28, 28)}",111,0.9251112632660049,0.9215785651130479,0.8924591156874622,0.9107071064083587,0.8630224106602059,0.9146479931078663,0.931556632344034,0.9166913340254921,0.877414614371136,0.8737398926591574,0.026644385909369152,0.0004000663757324219,0.02660607659570012,0.017226764934769035
0.2762158393859863,0.0036001205444335938,0.9162427643257616,0.9254187617932719,relu,0.31622776601683794,"(114, 114)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (114, 114)}",43,0.9192057514549811,0.9222195907540733,0.919150010094892,0.9249442223154918,0.8838077932566124,0.9232697872716429,0.9354936402180497,0.9218648523271997,0.9235633931286106,0.9347953562979515,0.037596818038667434,0.0004898819214545809,0.01728222765327715,0.0048089244441320705
0.3654209613800049,0.002800130844116211,0.9281543929047457,0.9395224550457082,relu,0.31622776601683794,"(57, 57, 57)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (57, 57, 57)}",12,0.9206859053104295,0.9258399646330682,0.9336159903089039,0.9454129757670809,0.921209368059762,0.956226115001436,0.9460226125580458,0.9448452583445626,0.9192358366271409,0.9252879614823931,0.10894206519860376,0.000748366450713617,0.010321024608654491,0.012098545996439773
0.2178123950958252,0.002000093460083008,0.9154355842502201,0.9269930543780337,relu,0.31622776601683794,"(28, 28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (28, 28, 28)}",49,0.9323962381940109,0.9282793356069217,0.9114577024025843,0.9183657690693409,0.8760246315364426,0.9155581081976628,0.9336159903089039,0.9334909098941881,0.9236698084524171,0.9392711491220548,0.06714371576138217,0.0006325604812815834,0.021238557070855785,0.008942217870275052
0.5144293785095215,0.005000400543212891,0.9289096695155783,0.9417918419669892,relu,0.31622776601683794,"(114, 114, 114)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (114, 114, 114)}",10,0.9448969933745495,0.9404698749526336,0.9236826165960024,0.9340586273167066,0.9167676155865132,0.9594777883319712,0.933525136281042,0.9367911816033048,0.9256460930373974,0.9381617376303298,0.1231178080167861,0.0006325604884705774,0.009619562277959801,0.00908325014526591
0.13800783157348634,0.0016000747680664062,0.8977007147246095,0.9027580766082263,relu,0.1,"(57,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (57,)}",112,0.92570030408603,0.9199049513704686,0.8988693720977186,0.9074797322671142,0.8689279224712296,0.9079480439152623,0.9125580456289117,0.8915173739203429,0.8823806628154452,0.8869402815679429,0.05518285184906373,0.000490018183218949,0.020344598885336435,0.011998342750355434
0.12060670852661133,0.0014000892639160155,0.8902182132716425,0.8960593627013452,relu,0.1,"(28,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (28,)}",133,0.9135016211208893,0.8884899583175445,0.9015243286896831,0.9083655481676203,0.8363315162527762,0.8902361439395612,0.9080254391278013,0.8897192339128321,0.8916742677612244,0.9034859291691678,0.01737459100800626,0.0004899987222241536,0.02790619047641458,0.008221910760393516
0.25321450233459475,0.0020000457763671873,0.9162560140608268,0.9265468126314593,relu,0.1,"(114,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (114,)}",42,0.9131995489054916,0.9120705443981307,0.9250555219059156,0.9336146148578496,0.8923682616596003,0.92775188318717,0.9336159903089039,0.9266186573593409,0.9170467213945476,0.9326783633548047,0.07125110363045738,0.0006324851073777583,0.013852115803072638,0.007727476188986515
0.2580148220062256,0.0022000789642333983,0.9209877629954686,0.9298186006514205,relu,0.1,"(57, 57)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (57, 57)}",25,0.9245222224459794,0.9177624100037893,0.9277104784978801,0.9285648015198037,0.9054613365636989,0.94181669575206,0.9269331718150615,0.9321610815348252,0.9203050572615791,0.9287880144466247,0.044679197711377,0.00039997103672454983,0.008180340734107483,0.007712682488642881
0.15100860595703125,0.001600027084350586,0.9060974662781097,0.9180308227542795,relu,0.1,"(28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (28, 28)}",95,0.9225537185089714,0.9217506631299736,0.8924591156874622,0.909721884733482,0.8630224106602059,0.9140073781174755,0.9315566323440339,0.9272835715390224,0.9208928752407013,0.9173906162514438,0.0304055952993138,0.0004899792418945042,0.02521676870811616,0.00608419254526612
0.2708156108856201,0.003400087356567383,0.9146841011570186,0.9238926109431393,relu,0.1,"(114, 114)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (114, 114)}",58,0.9192057514549811,0.9227122015915118,0.9198364627498486,0.9241313039828579,0.8838077932566124,0.9223088647860568,0.9354936402180497,0.9230223773443195,0.9150704368095673,0.927288307010951,0.04067371709973772,0.0004898819214545809,0.01693254988335038,0.0018025898477557322
0.3216184139251709,0.00260014533996582,0.9236261501194374,0.9343996382826866,relu,0.1,"(57, 57, 57)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (57, 57, 57)}",17,0.9292496526169522,0.9348790577238855,0.9375529981829195,0.9463981974419581,0.9120533010296791,0.9442532417327533,0.9283969311528366,0.928538293313305,0.9108492956319042,0.9179294012015314,0.06101037381983708,0.0008001089149352787,0.010443329834786616,0.010458612147028465
0.20641179084777833,0.002000093460083008,0.912698293158927,0.9232396917202088,relu,0.1,"(28, 28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (28, 28, 28)}",61,0.9291489618784866,0.9262078438802577,0.8996466787805372,0.9083169497890388,0.878679588128407,0.9157304115399059,0.934898041590955,0.9357573615498465,0.9211057058883145,0.930185891841995,0.07013406469687936,1.5078914929239175e-07,0.02079454407341832,0.009928033006708999
0.4996285915374756,0.0046002864837646484,0.9294213397487092,0.9431812989504644,relu,0.1,"(114, 114, 114)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (114, 114, 114)}",8,0.9402702539420423,0.9430813439434129,0.9269331718150615,0.9335660164792682,0.9160811629315566,0.9638140891117543,0.9361800928730064,0.9367911816033048,0.9276223776223775,0.9386538636145818,0.12970794724910348,0.0008001327514648438,0.008377887346491614,0.010765750770617127
0.13800787925720215,0.002000093460083008,0.8960053559922773,0.9028565987757139,relu,0.03162277660168379,"(57,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (57,)}",115,0.9197947922750065,0.9199049513704686,0.9008378760347264,0.9079723431045528,0.8689279224712296,0.9079480439152623,0.9093074904098527,0.8915173739203429,0.8810986115333941,0.8869402815679429,0.049677835843658924,0.0,0.018558930365371464,0.012038663992496895
0.11920685768127441,0.0018000602722167969,0.8879745169360256,0.893620469667743,relu,0.03162277660168379,"(28,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (28,)}",145,0.9115331171838814,0.8881694454970318,0.8922774076317384,0.8954825598091408,0.8363315162527762,0.8902361439395612,0.9080254391278013,0.8908767589299522,0.8916742677612244,0.903337440163029,0.017198712478745052,0.0004000663757324219,0.027044741554210803,0.00541446523781857
0.20121150016784667,0.002400112152099609,0.9162577527425887,0.9242258791320959,relu,0.03162277660168379,"(114,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (114,)}",38,0.9131995489054916,0.9120705443981307,0.9289925297799313,0.9284167973668513,0.8923682616596003,0.9280721906823655,0.9302745810619827,0.9162981289624246,0.9164589034154251,0.9362717342507074,0.03984395088919689,0.0004899208473093903,0.013702272356741941,0.008809789089168773
0.2388136863708496,0.002400064468383789,0.9203385943282744,0.9270351419983959,relu,0.03162277660168379,"(57, 57)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (57, 57)}",27,0.9245222224459794,0.9177624100037893,0.9237734706238643,0.9280721906823652,0.9054613365636989,0.94181669575206,0.9256511205330104,0.9185645806180831,0.9222813418465592,0.9289598329356813,0.05273786443929931,0.0004898624411217045,0.007518675921895847,0.008729355134153929
0.1808103084564209,0.0016001224517822265,0.9072804026501937,0.9198340689900292,relu,0.03162277660168379,"(28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (28, 28)}",91,0.9284592303199951,0.932540735126942,0.8924591156874622,0.9102144955709206,0.8630224106602059,0.9144999889549139,0.9315566323440339,0.9245245090459255,0.9208928752407013,0.9173906162514438,0.05531107246443112,0.0004899597886342959,0.026084580291034127,0.007879323017940825
0.2504144191741943,0.0034001350402832033,0.9153339535544025,0.9239271126766514,relu,0.03162277660168379,"(114, 114)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (114, 114)}",50,0.9204845238334977,0.9230327144120247,0.9198364627498486,0.9241313039828579,0.8857762971936202,0.9228014756234951,0.9354936402180497,0.9230223773443195,0.9150704368095673,0.9266476920205602,0.03313540870718885,0.0007999897074229017,0.016290976063748908,0.0014372751378082637
0.3220183849334717,0.00240020751953125,0.9244131990040421,0.9365183633285803,relu,0.03162277660168379,"(57, 57, 57)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (57, 57, 57)}",14,0.9260023763014278,0.9281782872300114,0.9375529981829195,0.9473834191168348,0.9192408641227539,0.9592568866111468,0.9283969311528366,0.9295235149881816,0.9108492956319042,0.9182497086967268,0.08744403335197448,0.0004899403160383115,0.008961034435104235,0.01474664974186843
0.22541284561157227,0.0018001556396484374,0.9124418829025169,0.9237024667207188,relu,0.03162277660168379,"(28, 28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (28, 28, 28)}",62,0.9291489618784866,0.9258873310597449,0.8996466787805372,0.9086372572842342,0.878679588128407,0.9157304115399059,0.9336159903089039,0.9354856524332326,0.9211057058883145,0.9327716812864759,0.08013334612381656,0.0004001140736550456,0.020525388223473596,0.010162499197799223
0.4928281784057617,0.004600334167480469,0.9285150770949151,0.9437035106184932,relu,0.03162277660168379,"(114, 114, 114)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (114, 114, 114)}",11,0.9389914815635257,0.9435739547808513,0.9269331718150615,0.9335660164792682,0.9147991116495052,0.9654399257770219,0.9342115889359984,0.9372837924407431,0.9276223776223775,0.9386538636145818,0.1369405325934098,0.0010199450777305255,0.008170698038277482,0.011331099085504899
0.12940735816955568,0.0018000602722167969,0.8960053559922773,0.9028565987757139,relu,0.01,"(57,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (57,)}",115,0.9197947922750065,0.9199049513704686,0.9008378760347264,0.9079723431045528,0.8689279224712296,0.9079480439152623,0.9093074904098527,0.8915173739203429,0.8810986115333941,0.8869402815679429,0.047100940883730236,0.0004000663757324219,0.018558930365371464,0.012038663992496895
0.1204068660736084,0.0014000892639160155,0.8897047814221956,0.8955418728354736,relu,0.01,"(28,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (28,)}",137,0.9115331171838814,0.8881694454970318,0.9009287300625883,0.9063951048178664,0.8363315162527762,0.8894232256069274,0.9080254391278013,0.8903841480925136,0.8916742677612244,0.903337440163029,0.01997721410127867,0.0004899013824479931,0.027536949439249572,0.007706570803077393
0.22301287651062013,0.0022000789642333983,0.9162577527425887,0.9243244012995836,relu,0.01,"(114,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (114,)}",38,0.9131995489054916,0.9120705443981307,0.9289925297799313,0.9284167973668513,0.8923682616596003,0.928564801519804,0.9302745810619827,0.9162981289624246,0.9164589034154251,0.9362717342507074,0.04482650698489224,0.0003999710083007813,0.013702272356741941,0.008854891538980827
