,0,1,2,3,4
50,0.7572156196943972,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.7499999999999999
100,0.9070512820512819,0.6536458333333333,0.6536458333333333,0.6536458333333333,0.6536458333333333
322,0.863345827579404,0.9108326304374023,0.9108326304374023,0.9108326304374023,0.9108326304374023
644,0.9077220077220075,0.899878861296184,0.9498197115384617,0.9498197115384617,0.9498197115384617
966,0.9051197890862763,0.8955826668554037,0.9290865384615385,0.9290865384615385,0.9290865384615385
1288,0.9084515229016508,0.8868286445012786,0.8993034524530586,0.898842985600201,0.898842985600201
1610,0.9624279231525055,0.9533617546672184,0.9077416352071158,0.9454128616622053,0.9454128616622053
1932,0.9342490380899576,0.9461781897726457,0.9685819048985153,0.9432687225559429,0.9423410274833842
2254,0.9288650284477183,0.9475092132902486,0.9609315224523652,0.9320209811277149,0.9507587748802977
